Id,Name,Description,Observation,Unity,Created at,Updated at,supply_area_id
2439,Detergente por 2/5 lts.p/nihon kohden-8118k,"Detergente cleanac-3,mek-620 x 2/5l.cod.t438d.", - ,Litros, - ,6 de Junio de 2012 11:42,485
2440,Detergente enzimático para Nihon Kohden x 5 litros,Detergente envase por 5 litros J. T. Baker, - ,Bidon, - ,10 de Agosto de 2012 08:37,264
2441,Diluyente Diluid III Diff,Diluyente Diluid III Diff x 20 litros J. T. Baker, - ,Litros, - ,6 de Junio de 2012 11:42,485
2442,STA Factor V (x 120 det),Reactivo STA Factor V (x 120 det) para Coagulómetro STA Compact, - ,Equipo, - ,18 de Febrero de 2011 09:46,282
2443,Frasco para muestras de sangre mek,"Frasco para muestras de sangre mek-435, presentacion:  caja  con 5 envases conteniendo 200 frascos cada envase, para ser utilizado en contador hematologico meck / nihon kohden 8118 k.", - ,Envase, - ,6 de Junio de 2012 11:42,485
2444,Aguja ( Sample Needle Asembly).,Aguja Sample Needle Asembly cod. 6144-004637 A, - ,Unidad, - ,18 de Febrero de 2011 09:46,264
2445,Fusible T 3 A 100- 125 V,"Fusible T3 A 100-125 V , T1 6 A por 220-240 V cod. 313649/274017", - ,Unidad, - ,6 de Junio de 2012 11:42,485
2446,Hemolizante para  Nihon Kohden (x litro),lisante para  Nihon Kohden (x litro), - ,Litros, - ,7 de Septiembre de 2012 09:55,264
2447,Juego de Filtros,Juego de Filtros para Nikhon Koden, - ,Envase, - ,18 de Febrero de 2011 09:46,264
2448,Juego de mangueras smac pump,Juego de mangueras s.m.a.c. pump tubes 178-3748-04 orange green i.d.o. 38 mm.lot po024118 pk/12 para autoanalizador technicon ra-500., - ,Envase, - ,18 de Febrero de 2011 09:46,264
2449,Juego de tubuladuras para autoanalizador technicom ra-50.,Juego de tubuladuras para autoanalizador technicom ra-50., - ,Envase, - ,6 de Junio de 2012 11:42,485
2450,Lámpara Espectrofotómetro RA-50.,Lámpara para Espectrofotómetro RA-50., - ,Unidad, - ,6 de Junio de 2012 11:42,485
2451,Lisante x litro,Lisante x litro para ser usado en el contador hematologico seac hemacomp 10, - ,Litros, - ,6 de Junio de 2012 11:42,485
2452,Mangueras ( Pump Tubes ),Mangueras ( Pump Tubes ) cod. XS 001B1, - ,Unidad, - ,6 de Junio de 2012 11:42,485
2453,Micro recipientes para reactivo x 100,Micro recipientes para reactivo para technicon ra-500 por 100., - ,Envase, - ,6 de Junio de 2012 11:42,485
2454,Papel térmico para Technicom RA- 50,Papel térmico para Technicom RA- 50 cod. 7426 de 110 mm, - ,Rollo, - ,6 de Junio de 2012 11:42,485
2455,Solucion isotonica bidon x 20 litros.,Solucion isotonica bidon x 20 litros., - ,Envase, - ,6 de Junio de 2012 11:42,485
2456,Diluyente por 20 lts. para Nihon kohden-8118k.,"Diluyente Isotonac-3, mek-640 x 20 l. cod. T436D, p/contador Nihon kohden 8118k.", - ,Litros, - ,18 de Febrero de 2011 09:46,264
2457,Act Rinse (Sol. de impieza) x 1 L Coulter.,Act Rinse x 1L para Coulter., - ,Envase, - ,20 de Diciembre de 2011 11:30,485
2458,Dosaje trombina tipo Thrombin prest p/stago eq. x 12 viales,Dosaje tiempo de trombina para coagulometro stago st4 x 12 viales., - ,Envase, - ,18 de Febrero de 2011 09:46,258
2459,STA Factor X (x 120 det),Reactivo STA Factor X (x 120 det) para Coagulómetro STA Compact, - ,Equipo, - ,18 de Febrero de 2011 09:46,282
2460,STA Factor XIII (x 120 det),Reactivo STA Factor XIII (x 120 det) para Coagulómetro STA Compact, - ,Equipo, - ,18 de Febrero de 2011 09:46,282
2461,STA LIA Control N Y P,Reactivo STA LIA Control N Y P para Coagulómetro STA Compact, - ,Equipo, - ,18 de Febrero de 2011 09:46,282
2462,STA Liatest vWF,Reactivo STA Liatest vWF para Coagulómetro STA Compact, - ,Equipo, - ,18 de Febrero de 2011 09:46,282
2463,STA Neoplastin cálcica 12 x 10 ml.,Viales para dosaje de tromboplastina calcica neoplastin 12 x 10 ml. para ser usado en coagulometro STA stago ., - ,Envase, - ,18 de Febrero de 2011 09:46,282
2464,STA Reptilase (X 6 viales x ml),Reactivo para Coagulómetro STA Compact, - ,Envase, - ,18 de Febrero de 2011 09:46,282
2465,STA Staclot APC-R (coag) x 240 det,Reactivo STA Staclot APC-R (coag) x 240 det para Coagulómetro STA Compact, - ,Equipo, - ,18 de Febrero de 2011 09:46,282
2466,STA Rotachrom Heparin 4x4 ml para STA Compact,STA Rotachrom Heparin 4x4 ml para STA Compact, - ,Caja, - ,16 de Agosto de 2012 09:20,282
2467,Stachrom PAI,Reactivo Stachrom PAI para Coagulómetro STA Compact, - ,Equipo, - ,18 de Febrero de 2011 09:46,282
2468,STA-Protein C Clotting,Reactivo STA-Protein C Clotting para Coagulómetro STA Compact, - ,Equipo, - ,18 de Febrero de 2011 09:46,282
2469,Bandejas de reaccion para autoanalizador technicon ra-500 por 20.,Bandejas de reaccion para autoanalizador technicon ra-500 por 20., - ,Envase, - ,6 de Junio de 2012 11:42,485
2470,Trombina STA Thrombin 2 (X 12 viales x 5 ml),Reactivo Trombina STA Thrombin 2 (X 12 viales x 5 ml)para Coagulómetro STA Compact, - ,Envase, - ,18 de Febrero de 2011 09:46,282
2471,Aguja (Release Needle).,Aguja Release Needles cod. 6144-004771 B., - ,Unidad, - ,18 de Febrero de 2011 09:46,264
2472,Control Coulter 4C plus,Control Coulter 4 C Plus para Coluter Beckman, - ,Unidad, - ,20 de Diciembre de 2011 11:30,485
2473,Copa de muestra 0.5 ml. IL.,Copa de muestra IL 0.5 ml., - ,Unidad, - ,20 de Diciembre de 2011 11:30,485
2474,Diff Ac Pack o Diff Ac Tainer,Diff Ac Pack o Diff Ac Tainer cod. 8547134 para Contador Coulter Beckman, - ,Envase, - ,20 de Diciembre de 2011 11:30,485
2475,Diluyente Ac T Rinse Shutdown Diluent,Diluyente Ac T Rinse Shutdown Diluent pata Coulter Beckman, - ,Envase, - ,20 de Diciembre de 2011 11:30,485
2476,Flush solucion cat.477991 p/gases sangre corning,Flush solution (cat 477991) para equipo de gases en sangre corning., - ,Envase, - ,20 de Diciembre de 2011 11:30,485
2477,Flush x 500 ml 03335204,Flush x 500 ml 03335204, - ,Envase, - ,20 de Diciembre de 2011 11:30,485
2478,Isoterge II limpiador libre azida coulter bidon 5 litros.,"Isoterge II, limpiador libre de azida, bidones de 5 litros para contador hematologico Coulter S 770.", - ,Envase, - ,20 de Diciembre de 2011 11:30,485
2479,Testigo sangre valor alto coulter,"Testigo sangre valor alto para ser usado en contadores hematologicos tipo hematronix, equinox nº 8.", - ,Envase, - ,20 de Diciembre de 2011 11:30,485
2480,Testigo sangre valor bajo coulter,"Testigo sangre valor bajo para ser usado en contadores hematologicos tipo hematronix, equinox nº 8.", - ,Envase, - ,20 de Diciembre de 2011 11:30,485
2481,Testigo sangre valor normal coulter,"Testigo sangre valor normal para ser usado en contadores hematologicos tipo hematronix, equinox nº 8.", - ,Envase, - ,20 de Diciembre de 2011 11:30,485
2482,STA Factor VII (x 120 det),Reactivo STA Factor VII (x 120 det) para Coagulómetro STA Compact, - ,Equipo, - ,18 de Febrero de 2011 09:46,282
2483,STA-Protein S Clotting,Reactivo STA-Protein S Clotting para Coagulómetro STA Compact, - ,Equipo, - ,18 de Febrero de 2011 09:46,282
2484,Mango madera para hoja Feather nº 130,Mango madera para hoja Feather nº 130, - ,Unidad, - ,18 de Febrero de 2011 09:46,286
2485,Kit 2 y 3 antis.dakolsab,Kit por 110 ml. de contenido de 2º y 3º antisuero (dakolsab) cod. k 0690 (dako)., - ,Envase, - ,18 de Febrero de 2011 09:46,280
2486,"Virus Epstein-Barr, LMP M0897 DAKO","Virus Epstein-Barr, LMP M0897 DAKO", - ,Envase, - ,18 de Febrero de 2011 09:46,280
2487,Aguja dispensadora p/montador shandon cod 7411252,Aguja dispensadora para consola de inclusion marca shandon cod.7411252, - ,Unidad, - ,26 de Marzo de 2012 11:52,485
2488,Cuchilla descartable p/microtomo- caja x 50 unid-,Cuchilla descartable para microtomo en cajas x 50 unidades n-35., - ,Envase, - ,26 de Marzo de 2012 11:46,485
2489,Hoja descartable para cuchillo de macroscopia x 10 unid.,Hojas descartables para cuchillo de macroscopia (feather n~130) en sobres por 10 unidades., - ,Envase, - ,26 de Marzo de 2012 11:46,485
2490,Hoja descartable de acero macroscopia Feather N-35,Hoja descartable de acero macroscopia Feather N-35, - ,Unidad, - ,26 de Marzo de 2012 11:47,286
2491,Vectastain universal,Vectastain universal vector pk 6200., - ,Envase, - ,18 de Febrero de 2011 09:46,280
2492,Mango madera hoja Feather nº 260,Mango madera hoja Feather nº 260, - ,Unidad, - ,18 de Febrero de 2011 09:46,286
2493,Tiroglobulina x 1 ml.,Tiroglobulina x 1 ml. tipo dako cod. a 0251/ novocastra cod. ncl-thy., - ,Envase, - ,18 de Febrero de 2011 09:46,280
2494,Navaja para microtomo 16 cm dureza c,Navaja para microtomo 16 cm. dureza c-leica-, - ,Unidad, - ,18 de Febrero de 2011 09:46,286
2495,"Filtros de teflon, 13 mm de diametro","Filtros de teflon, 0,45 um, diametro= 13 mm x 100 unidades.", - ,Unidad, - ,22 de Diciembre de 2011 10:40,614
2496,"Filtros de teflon, 47 mm de diametro","Filtros de teflon, 0,45 um, diametro= 47 mm x 100 unidades.", - ,Unidad, - ,22 de Diciembre de 2011 10:40,614
2497,Membrana filtrante acetato celulosa 47mm.diametro y,Membrana filtrante de acetato de celulosa de 47mm.de diametro y 0.45um. tamaño de poro., - ,Unidad, - ,22 de Diciembre de 2011 10:44,614
2498,Membrana filtrante de nylon 47mm.diametro y 0.45um.,Membrana filtrante de nylon (poliamida) de 47mm.de diametro y 0.45um. tamaño de poro., - ,Unidad, - ,22 de Diciembre de 2011 10:44,614
2499,Membrana filtrante de nylon de 13mm.diam. 0.45um.,Membrana filtrante de nylon de 13mm. de diametro y 0.45um. tamaño de poro., - ,Unidad, - ,22 de Diciembre de 2011 10:44,614
2500,Membrana filtrante de teflon de 47mm.diam. 0.45um.,Membrana filtrante de teflon de 47mm.de diametro y 0.45um. tamaño de poro., - ,Unidad, - ,22 de Diciembre de 2011 10:44,614
2501,Membrana filtrante ester celulosa 13mm x 0.45 um,Membrana filtrante de ester de celulosa 13 mm.de diametro por 0.45 um.de tamaño de poro., - ,Unidad, - ,22 de Diciembre de 2011 10:44,614
2502,Membrana filtrante ester de celulosa 47mm x 0.45 um x 100,Envases por 100 membranas filtrante de ester de celulosa de 47 mm diametro por 0.45 um de tamaño de poro., - ,Unidad, - ,22 de Diciembre de 2011 10:44,614
2503,Progesterona x 2 ml dako (m-3569),Progesterona x 2 ml - dako (m-3569)/novoc/inmunotech., - ,Envase, - ,18 de Febrero de 2011 09:46,280
2504,Rpmi 1640 polvo p/1 litro cultivo c/heps tipo gibco cod 2340,Gramos de rpmi 1640 polvo p/1 litro cultivo c/heps tipo gibco cod.23400., - ,Envase, - ,21 de Diciembre de 2011 09:55,568
2505,Lambada,Lambada.dako-novocastra-inmutech (1 ml. cc. o 6 ml. reducido), - ,Envase, - ,18 de Febrero de 2011 09:46,280
2506,Lambda - dako (a-0193) - novocastra - inmunotech,Lambda - dako (a-0193) - novocastra - inmunotech., - ,Envase, - ,18 de Febrero de 2011 09:46,280
2507,Laminina clon frasco x 1 ml art. n638,"Laminina clon: 4 c7, isotipo: igg2 a frasco por 1 ml codigo n-638 tipo dako.", - ,Envase, - ,18 de Febrero de 2011 09:46,280
2508,Lsabt kit (k-0690),Lsabt kit (k-0690)., - ,Envase, - ,18 de Febrero de 2011 09:46,280
2509,Medio de montaje para IFI S-3023. por 15 ml.,"Medio de Montaje para IFI S-3032, frasco por 15 ml.", - ,Envase, - ,18 de Febrero de 2011 09:46,280
2510,Melan a clon a,"Melan a,clon a 104 cod.7196 o hmb 45 cod.0634 dako.", - ,Envase, - ,18 de Febrero de 2011 09:46,280
2511,Mieloperoxidasa 1 ml.,Mieloperoxidasa x 1 ml tipo dako cod. a 0398., - ,Envase, - ,18 de Febrero de 2011 09:46,280
2512,"MUM1 proteina, clon MUM1p, M-7259.","Frasco de 1 ml. MUM1 proteina, clon MUM1p código M-7259.", - ,Envase, - ,18 de Febrero de 2011 09:46,280
2513,Neurofilamento x 1 ml - dako (m-0762),Neurofilamento x 1 ml. dako (m-0762)., - ,Envase, - ,18 de Febrero de 2011 09:46,280
2514,Vimentina,Envase por 1 ml. de contenido de vimentina cod. ncl-vim-v9 (novocastra) / m 0725 (dako)., - ,Envase, - ,18 de Febrero de 2011 09:46,280
2515,Progesterona,"Progesterona-dako,novocastra-inmutech", - ,Envase, - ,18 de Febrero de 2011 09:46,280
2516,Membrana filtrante teflon 13mm x 0.22 um,Membrana filtrante de teflon de 13 mm. de diametro por 0.22 um. de tamaño de poro., - ,Unidad, - ,22 de Diciembre de 2011 10:44,614
2517,Proteina Acida Gliofibrilar clon GF2. DAKO,Proteina Acida Gliofibrilar clon GF2. DAKO, - ,Envase, - ,18 de Febrero de 2011 09:46,280
2518,Proteina neurofilamento clon frasco x 1 ml art. m762,"Proteina neurofilamento clon: 2 f11 (m-762), isotipo: ig1, kappa (nf 2f11). codigo m-762. tipo dako.", - ,Envase, - ,18 de Febrero de 2011 09:46,280
2519,"Proteina p-53, do.7 x 1 ml cod m-7001","Proteina p-53, clon: do.7 por 1 ml codigo m-7001 tipo dako.", - ,Envase, - ,18 de Febrero de 2011 09:46,280
2520,Proteinasa k x 110 ml-S3020,Envases por 15 ml. de proteinasa k cod. s 3020 (dako), - ,Envase, - ,18 de Febrero de 2011 09:46,280
2521,Queratina 20 dako (m7019),Queratina 20 . dako (m7019)., - ,Envase, - ,18 de Febrero de 2011 09:46,280
2522,Queratina 7.,"Queratina 7.dako (m7018),novocastra (ncl ck 7).", - ,Envase, - ,18 de Febrero de 2011 09:46,280
2523,"Queratina cocktail clon ae1,ae3,ig1 x 1 ml cod m 3515","Queratina cocktail clon: ae1, ae3, ig1 por 1 ml codigo m 3515. tipo dako.", - ,Envase, - ,18 de Febrero de 2011 09:46,280
2524,Sinaptofisina-clon sy38 isotipo igg1 -m776 x 1ml.,Clon sy38 isotipo ig61 (m776) por 1 ml., - ,Envase, - ,18 de Febrero de 2011 09:46,280
2525,Solucion de recuperacion antigenica x 500 ml cod s-1700,Solucion de recuperacion antigenica por 500 ml codigo s-1700 tipo dako., - ,Envase, - ,18 de Febrero de 2011 09:46,280
2526,Solución Policromática EA x litro,Solución Policromática EA, - ,Litros, - ,18 de Febrero de 2011 09:46,280
2527,Suero normal de caballo,Suero normal de caballo s-2000 x 20 ml.vector., - ,Envase, - ,18 de Febrero de 2011 09:46,280
2528,Panqueratina x 1 ml - dako (m-3515),Panqueratina x 1 ml. dako (m-3515)., - ,Envase, - ,18 de Febrero de 2011 09:46,280
2529,Test analitico p/nitratos metodo varillas analiticas,"Test analitico p/nitratos, metodo varillas analiticas, rango: 10-500 mg/l x 100. t/merck.", - ,Kit, - ,21 de Diciembre de 2011 08:47,287
2530,Kit mantenimiento bomba de cromatografo hp 1050,Kit de mantenimiento de la bomba del cromatografo hp 1050. cod. 01018-68724., - ,Kit, - ,21 de Diciembre de 2011 08:47,287
2531,Kit viales y tapas de 2 ml. x 500,Kit de viales y tapas de 2 ml. de capacidad por 500 unid. para ser usado en el cromatografo hplc marca hewelett packard, - ,Kit, - ,21 de Diciembre de 2011 08:47,287
2532,Metanol hplc por 2.5 lts.,Envases de Metanol para hplc por 2.5 lts., - ,Litros, - ,21 de Diciembre de 2011 08:47,287
2533,Metanol x 4 lts. hplc merck.,Metanol x 4 lts. hplc.merck., - ,Envase, - ,21 de Diciembre de 2011 08:47,287
2534,Solucion telurito de potasio x 20 ml,Solucion telurito de potasio x 20 ml, - ,Envase, - ,21 de Diciembre de 2011 08:47,287
2535,Tapon de sellado de aluminio de 11 mm (bromatologia),"Tapon de sellado de aluminio de 11 mm, con septa. envase x 1000 unidades. cod. hp 5183-4498.", - ,Unidad, - ,21 de Diciembre de 2011 08:47,287
2536,Test acido ascorbico x 100 varillas,"Test analitico p/acido ascorbico, metodo varillas analiticas, rango 50-2000 mg/lt x 100. (merck. ref. 110023).", - ,Kit, - ,21 de Diciembre de 2011 08:47,287
2537,Test analitico p/arsenico metodo varillas analiticas,"Test analitico p/arsenico, metodo varillas analiticas, concentracion= 0,1 - 3 mg/lt x 100, tipo merck.", - ,Kit, - ,21 de Diciembre de 2011 08:47,287
2538,Test analitico p/boro metodo fotometrico,"Test analitico p/boro, metodo fotometrico, concentracion= 0,05 - 0,8 mg/ml x 100 , tipo merck.", - ,Kit, - ,21 de Diciembre de 2011 08:47,287
2539,Test analitico p/cinc metodo varillas analiticas,"Test analitico p/cinc,metodo varillas analiticas, concentracion= 10- 250 mg/lt x 100, tipo merck.", - ,Kit, - ,21 de Diciembre de 2011 08:47,287
2540,Membrana filtrante nylon 13mm x 0.45 um,Membrana filtrante de nylon de 13 mm.de diametro por 0.45 um.de tamaño de poro., - ,Unidad, - ,22 de Diciembre de 2011 10:44,614
2541,Test analitico p/estaño metodo varillas analiticas,"Test analitico p/estaño, metodo varillas analiticas, concentracion= 10-200 mg/lt x 100, tipo merck.", - ,Kit, - ,21 de Diciembre de 2011 08:47,287
2542,Juego analisis solucion acuosa ion hidrog-sulf.x 200 det,Juego analisis solcion acuosa ion higrog-sulfato x 200determinaciones, - ,Envase, - ,21 de Diciembre de 2011 08:47,287
2543,Test analitico p/nitritos metodo varillas analiticas,"Test analitico p/nitritos, metodo varillas analiticas, rango: 2-80 mg/l x 100. t/merck.", - ,Kit, - ,21 de Diciembre de 2011 08:47,287
2544,Test analitico p/sulfito metodo varillas analiticas,"Test analitico p/sulfito, metodo varillas analiticas, rango: 10-400- mg/l x 100. t/merck.", - ,Kit, - ,21 de Diciembre de 2011 08:47,287
2545,Test analitico para cloro y ph,Test analitico para cloro y ph (cl2 0.1-1.5 mg/l//200 test y ph 6.8-7.8//300 test.)merck.111174., - ,Kit, - ,21 de Diciembre de 2011 08:47,287
2546,Test kit free chlorine marca Hach,Test kit free chlorine marca Hach, - ,Kit, - ,21 de Diciembre de 2011 08:47,287
2547,Tubo de digestion kjeldahl x 250 ml set x 6 tubos,Tubo de digestion kjeldahl x 250 ml. set x 6 tubos., - ,Kit, - ,21 de Diciembre de 2011 08:47,287
2548,Atebrin dihydrochloride-fluka cod.22530 x 25 grs,Atebrin dihydrochloride-tipo fluka cod.22530. por 25 gramos, - ,Envase, - ,21 de Diciembre de 2011 09:55,568
2549,"Kariomax,medio de cultivo p/medula osea x 100 ml.","Kariomax, medio de cultivo p/medula osea en envase x 100 ml.", - ,Envase, - ,21 de Diciembre de 2011 09:55,568
2550,Liquido de montaje sintetico,Liquido de montaje sintetico x ml., - ,Envase, - ,21 de Diciembre de 2011 09:55,568
2551,Medio montaje dpx x 100 gramos,Medio montaje dpx tipo fluka. envases x 100 gramos, - ,Envase, - ,21 de Diciembre de 2011 09:55,568
2552,Phitohemaglutinina gibco x 10 ml.,Phitohemaglutinina tipo gibco. Frascos por 10 ml., - ,Envase, - ,21 de Diciembre de 2011 09:55,568
2553,CA 19.9 clon 116.NS19.9 cod.3517 DAKO,CA 19.9 clon 116.NS19.9 cod.3517 DAKO, - ,Envase, - ,18 de Febrero de 2011 09:46,280
2554,Test analitico p/cobre metodo fotometrico,"Test analitico p/cobre metodo fotometrico, concentracion= 0,1 - 8 mg/lt x 100, tipo merck.", - ,Kit, - ,21 de Diciembre de 2011 08:47,287
2555,Caldo Bolton x 500 gr,Caldo Bolton x 500 gr, - ,Gramos, - ,21 de Diciembre de 2011 08:47,287
2556,Kappa-dako-novocastra-inmunotech (1ml.conc.ó 6 ml.prediluído,Kappa.dako-novocastra-inmunotech (1 ml.concentrado ó 6 ml. prediluído), - ,Envase, - ,18 de Febrero de 2011 09:46,280
2557,Vial de vidrio transparente boca ancha,"Vial de vidrio transparente, con zona de escritura y boca ancha, colument= 2 ml (ref. hp= 5182-0543) x 100.", - ,Envase, - ,21 de Junio de 2012 11:51,611
2558,Vial de vidrio transparente tapa a rosca azul,"Vial de vidrio transparente, con zona de escritura, tapa a rosca azul con septa (ptfe/silicona/ptfe), volumen= 2ml (ref. hp=5182-0866) x 100.", - ,Envase, - ,21 de Junio de 2012 11:51,611
2559,Agua para HPLC por litro.,Agua para HPLC por litro., - ,Litros, - ,21 de Diciembre de 2011 08:47,287
2560,Capsula enlozada de 40 cm. de diametro.,Capsula enlozada de 40 cm. de diametro., - ,Unidad, - ,22 de Diciembre de 2011 10:40,614
2561,Espatula plastica/acero para drogas,Espatula plastica o de acero para manipulear drogas de laboratorio., - ,Unidad, - ,22 de Diciembre de 2011 10:40,614
2562,Lancetas para extraccion por unidad.,"Lancetas para extraccion con punta de acero inoxidable simil aguja, esteril.", - ,Unidad, - ,22 de Diciembre de 2011 10:44,614
2563,Agar chromocult bromatologia.,Agar para coliformes para microbiologia chromocult x 500 grs., - ,Gramos, - ,21 de Diciembre de 2011 08:47,287
2564,Agar para coliformes chromomet (ECC Pack 4x 250),Agar para coliformes chromomet (ECC Pack 4x 250) chromagar para bromatologia., - ,Gramos, - ,21 de Diciembre de 2011 08:47,287
2565,Agua para hplc por 2.5 lts.,envases de Agua para hplc por 2.5 lts., - ,Litros, - ,21 de Diciembre de 2011 08:54,485
2566,Butirometro crema,Butirometro de vidrio resistente al calor para crema., - ,Unidad, - ,21 de Diciembre de 2011 08:47,287
2567,Kit lavado continuo de sellos,Kit de lavado continuo de sellos para ser usado en cromatografo hplc marca hewelett packard., - ,Kit, - ,21 de Diciembre de 2011 08:47,287
2568,Butirometro queso,Butirometro de vidrio resistente al calor para queso., - ,Unidad, - ,21 de Diciembre de 2011 08:47,287
